Pair,Date,Minute,Rate
EURUSD,2020.10.21,21:05,1.18488
EURUSD,2020.10.21,21:06,1.18485
EURUSD,2020.10.21,21:07,1.18474
EURUSD,2020.10.21,21:08,1.18488
EURUSD,2020.10.21,21:09,1.18486
EURUSD,2020.10.21,21:10,1.18497
EURUSD,2020.10.21,21:11,1.18498
EURUSD,2020.10.21,21:12,1.18498
EURUSD,2020.10.21,21:13,1.18497
EURUSD,2020.10.21,21:14,1.18497
EURUSD,2020.10.21,21:15,1.18497
EURUSD,2020.10.21,21:16,1.1849
EURUSD,2020.10.21,21:17,1.18502
EURUSD,2020.10.21,21:18,1.18495
EURUSD,2020.10.21,21:19,1.18494
EURUSD,2020.10.21,21:20,1.18489
EURUSD,2020.10.21,21:21,1.18482
EURUSD,2020.10.21,21:22,1.18476
EURUSD,2020.10.21,21:23,1.18481
EURUSD,2020.10.21,21:24,1.18481
EURUSD,2020.10.21,21:25,1.18486
EURUSD,2020.10.21,21:26,1.18474
EURUSD,2020.10.21,21:27,1.18473
EURUSD,2020.10.21,21:28,1.18466
EURUSD,2020.10.21,21:29,1.18463
EURUSD,2020.10.21,21:30,1.1849
EURUSD,2020.10.21,21:31,1.18499
EURUSD,2020.10.21,21:32,1.18504
EURUSD,2020.10.21,21:33,1.18483
EURUSD,2020.10.21,21:34,1.18472
EURUSD,2020.10.21,21:35,1.18483
EURUSD,2020.10.21,21:36,1.18463
EURUSD,2020.10.21,21:37,1.18468
EURUSD,2020.10.21,21:38,1.18474
EURUSD,2020.10.21,21:39,1.18478
EURUSD,2020.10.21,21:40,1.18465
EURUSD,2020.10.21,21:41,1.18463
EURUSD,2020.10.21,21:42,1.18468
EURUSD,2020.10.21,21:43,1.18464
EURUSD,2020.10.21,21:44,1.18471
EURUSD,2020.10.21,21:45,1.1848
EURUSD,2020.10.21,21:46,1.18478
EURUSD,2020.10.21,21:47,1.18477
EURUSD,2020.10.21,21:48,1.18487
EURUSD,2020.10.21,21:49,1.18486
EURUSD,2020.10.21,21:50,1.18475
EURUSD,2020.10.21,21:51,1.18488
EURUSD,2020.10.21,21:52,1.18493
EURUSD,2020.10.21,21:53,1.18475
EURUSD,2020.10.21,21:54,1.18481
EURUSD,2020.10.21,21:55,1.1846
EURUSD,2020.10.21,21:56,1.18464
EURUSD,2020.10.21,21:57,1.18463
EURUSD,2020.10.21,21:58,1.18459
EURUSD,2020.10.21,21:59,1.18449
EURUSD,2020.10.21,22:00,1.18448
EURUSD,2020.10.21,22:01,1.18437
EURUSD,2020.10.21,22:02,1.18438
EURUSD,2020.10.21,22:03,1.18423
EURUSD,2020.10.21,22:04,1.18428
EURUSD,2020.10.21,22:05,1.18425
EURUSD,2020.10.21,22:06,1.18424
EURUSD,2020.10.21,22:07,1.18423
EURUSD,2020.10.21,22:08,1.18428
EURUSD,2020.10.21,22:09,1.18421
EURUSD,2020.10.21,22:10,1.18425
EURUSD,2020.10.21,22:11,1.18425
EURUSD,2020.10.21,22:12,1.18428
EURUSD,2020.10.21,22:13,1.18413
EURUSD,2020.10.21,22:14,1.18423
EURUSD,2020.10.21,22:15,1.18419
EURUSD,2020.10.21,22:16,1.18407
EURUSD,2020.10.21,22:17,1.18404
EURUSD,2020.10.21,22:18,1.18392
EURUSD,2020.10.21,22:19,1.18394
EURUSD,2020.10.21,22:20,1.18385
EURUSD,2020.10.21,22:21,1.18397
EURUSD,2020.10.21,22:22,1.18418
EURUSD,2020.10.21,22:23,1.18421
EURUSD,2020.10.21,22:24,1.18415
EURUSD,2020.10.21,22:25,1.18413
EURUSD,2020.10.21,22:26,1.18415
EURUSD,2020.10.21,22:27,1.18419
EURUSD,2020.10.21,22:28,1.18427
EURUSD,2020.10.21,22:29,1.18422
EURUSD,2020.10.21,22:30,1.18425
EURUSD,2020.10.21,22:31,1.18425
EURUSD,2020.10.21,22:32,1.1842
EURUSD,2020.10.21,22:33,1.18427
EURUSD,2020.10.21,22:34,1.18425
EURUSD,2020.10.21,22:35,1.18429
EURUSD,2020.10.21,22:36,1.18429
EURUSD,2020.10.21,22:37,1.18428
EURUSD,2020.10.21,22:38,1.18426
EURUSD,2020.10.21,22:39,1.18429
EURUSD,2020.10.21,22:40,1.18431
EURUSD,2020.10.21,22:41,1.18424
EURUSD,2020.10.21,22:42,1.18424
EURUSD,2020.10.21,22:43,1.1842
EURUSD,2020.10.21,22:44,1.18429
EURUSD,2020.10.21,22:45,1.18428
EURUSD,2020.10.21,22:46,1.18425
EURUSD,2020.10.21,22:47,1.18423
EURUSD,2020.10.21,22:48,1.18414
EURUSD,2020.10.21,22:49,1.18423
EURUSD,2020.10.21,22:50,1.18423
EURUSD,2020.10.21,22:51,1.18417
EURUSD,2020.10.21,22:52,1.18418
EURUSD,2020.10.21,22:53,1.1842
EURUSD,2020.10.21,22:54,1.18424
EURUSD,2020.10.21,22:55,1.18422
EURUSD,2020.10.21,22:56,1.18423
EURUSD,2020.10.21,22:57,1.18424
EURUSD,2020.10.21,22:58,1.18421
EURUSD,2020.10.21,22:59,1.18422
EURUSD,2020.10.21,23:00,1.18413
EURUSD,2020.10.21,23:01,1.18422
EURUSD,2020.10.21,23:02,1.18427
EURUSD,2020.10.21,23:03,1.18424
EURUSD,2020.10.21,23:04,1.18423
EURUSD,2020.10.21,23:05,1.18419
EURUSD,2020.10.21,23:06,1.18419
EURUSD,2020.10.21,23:07,1.18421
EURUSD,2020.10.21,23:08,1.18418
EURUSD,2020.10.21,23:09,1.18424
EURUSD,2020.10.21,23:10,1.18418
EURUSD,2020.10.21,23:11,1.18407
EURUSD,2020.10.21,23:12,1.18412
EURUSD,2020.10.21,23:13,1.18402
EURUSD,2020.10.21,23:14,1.18412
EURUSD,2020.10.21,23:15,1.18422
EURUSD,2020.10.21,23:16,1.18427
EURUSD,2020.10.21,23:17,1.18423
EURUSD,2020.10.21,23:18,1.18424
EURUSD,2020.10.21,23:19,1.18423
EURUSD,2020.10.21,23:20,1.18415
EURUSD,2020.10.21,23:21,1.18416
EURUSD,2020.10.21,23:22,1.18414
EURUSD,2020.10.21,23:23,1.18413
EURUSD,2020.10.21,23:24,1.18402
EURUSD,2020.10.21,23:25,1.18409
EURUSD,2020.10.21,23:26,1.18402
EURUSD,2020.10.21,23:27,1.18402
EURUSD,2020.10.21,23:28,1.18408
EURUSD,2020.10.21,23:29,1.18405
EURUSD,2020.10.21,23:30,1.18409
EURUSD,2020.10.21,23:31,1.18406
EURUSD,2020.10.21,23:32,1.18406
EURUSD,2020.10.21,23:33,1.18403
EURUSD,2020.10.21,23:34,1.18399
EURUSD,2020.10.21,23:35,1.18403
EURUSD,2020.10.21,23:36,1.18407
EURUSD,2020.10.21,23:37,1.18412
EURUSD,2020.10.21,23:38,1.18423
EURUSD,2020.10.21,23:39,1.18408
EURUSD,2020.10.21,23:40,1.18414
EURUSD,2020.10.21,23:41,1.18414
EURUSD,2020.10.21,23:42,1.18413
EURUSD,2020.10.21,23:43,1.1842
EURUSD,2020.10.21,23:44,1.18422
EURUSD,2020.10.21,23:45,1.18423
EURUSD,2020.10.21,23:46,1.18419
EURUSD,2020.10.21,23:47,1.18415
EURUSD,2020.10.21,23:48,1.18415
EURUSD,2020.10.21,23:49,1.18414
EURUSD,2020.10.21,23:50,1.18414
EURUSD,2020.10.21,23:51,1.18412
EURUSD,2020.10.21,23:52,1.18418
EURUSD,2020.10.21,23:53,1.18417
EURUSD,2020.10.21,23:54,1.1842
EURUSD,2020.10.21,23:55,1.18415
EURUSD,2020.10.21,23:56,1.18415
EURUSD,2020.10.21,23:57,1.18423
EURUSD,2020.10.21,23:58,1.18428
EURUSD,2020.10.21,23:59,1.18419
EURUSD,2020.10.22,0:00,1.18424
EURUSD,2020.10.22,0:01,1.18425
EURUSD,2020.10.22,0:02,1.18424
EURUSD,2020.10.22,0:03,1.1842
EURUSD,2020.10.22,0:04,1.18419
EURUSD,2020.10.22,0:05,1.18418
EURUSD,2020.10.22,0:06,1.18412
EURUSD,2020.10.22,0:07,1.18414
EURUSD,2020.10.22,0:08,1.18414
EURUSD,2020.10.22,0:09,1.18418
EURUSD,2020.10.22,0:10,1.18413
EURUSD,2020.10.22,0:11,1.18422
EURUSD,2020.10.22,0:12,1.18422
EURUSD,2020.10.22,0:13,1.18425
EURUSD,2020.10.22,0:14,1.18425
EURUSD,2020.10.22,0:15,1.18423
EURUSD,2020.10.22,0:16,1.18423
EURUSD,2020.10.22,0:17,1.18424
EURUSD,2020.10.22,0:18,1.18422
EURUSD,2020.10.22,0:19,1.18422
EURUSD,2020.10.22,0:20,1.1842
EURUSD,2020.10.22,0:21,1.18419
EURUSD,2020.10.22,0:22,1.18412
EURUSD,2020.10.22,0:23,1.18419
EURUSD,2020.10.22,0:24,1.18418
EURUSD,2020.10.22,0:25,1.1842
EURUSD,2020.10.22,0:26,1.1842
EURUSD,2020.10.22,0:27,1.18428
EURUSD,2020.10.22,0:28,1.18425
EURUSD,2020.10.22,0:29,1.18427
EURUSD,2020.10.22,0:30,1.18423
EURUSD,2020.10.22,0:31,1.18424
EURUSD,2020.10.22,0:32,1.18423
EURUSD,2020.10.22,0:33,1.18425
EURUSD,2020.10.22,0:34,1.18425
EURUSD,2020.10.22,0:35,1.18424
EURUSD,2020.10.22,0:36,1.18425
EURUSD,2020.10.22,0:37,1.18427
EURUSD,2020.10.22,0:38,1.18427
EURUSD,2020.10.22,0:39,1.18438
EURUSD,2020.10.22,0:40,1.18441
EURUSD,2020.10.22,0:41,1.18439
EURUSD,2020.10.22,0:42,1.18439
EURUSD,2020.10.22,0:43,1.18441
EURUSD,2020.10.22,0:44,1.18441
EURUSD,2020.10.22,0:45,1.18439
EURUSD,2020.10.22,0:46,1.18449
EURUSD,2020.10.22,0:47,1.18447
EURUSD,2020.10.22,0:48,1.18445
EURUSD,2020.10.22,0:49,1.18449
EURUSD,2020.10.22,0:50,1.18443
EURUSD,2020.10.22,0:51,1.18442
EURUSD,2020.10.22,0:52,1.18444
EURUSD,2020.10.22,0:53,1.18448
EURUSD,2020.10.22,0:54,1.18449
EURUSD,2020.10.22,0:55,1.18448
EURUSD,2020.10.22,0:56,1.18443
EURUSD,2020.10.22,0:57,1.18443
EURUSD,2020.10.22,0:58,1.18441
EURUSD,2020.10.22,0:59,1.18448
EURUSD,2020.10.22,1:00,1.18439
EURUSD,2020.10.22,1:01,1.18429
EURUSD,2020.10.22,1:02,1.18428
EURUSD,2020.10.22,1:03,1.18433
EURUSD,2020.10.22,1:04,1.18446
EURUSD,2020.10.22,1:05,1.18448
EURUSD,2020.10.22,1:06,1.18453
EURUSD,2020.10.22,1:07,1.18454
EURUSD,2020.10.22,1:08,1.18448
EURUSD,2020.10.22,1:09,1.18454
EURUSD,2020.10.22,1:10,1.18448
EURUSD,2020.10.22,1:11,1.18449
EURUSD,2020.10.22,1:12,1.18441
EURUSD,2020.10.22,1:13,1.18441
EURUSD,2020.10.22,1:14,1.18454
EURUSD,2020.10.22,1:15,1.18448
EURUSD,2020.10.22,1:16,1.18452
EURUSD,2020.10.22,1:17,1.18453
EURUSD,2020.10.22,1:18,1.18453
EURUSD,2020.10.22,1:19,1.1846
EURUSD,2020.10.22,1:20,1.1846
EURUSD,2020.10.22,1:21,1.18458
EURUSD,2020.10.22,1:22,1.18458
EURUSD,2020.10.22,1:23,1.18462
EURUSD,2020.10.22,1:24,1.18466
EURUSD,2020.10.22,1:25,1.18475
EURUSD,2020.10.22,1:26,1.18469
EURUSD,2020.10.22,1:27,1.18475
EURUSD,2020.10.22,1:28,1.18484
EURUSD,2020.10.22,1:29,1.18485
EURUSD,2020.10.22,1:30,1.18484
EURUSD,2020.10.22,1:31,1.18496
EURUSD,2020.10.22,1:32,1.18495
EURUSD,2020.10.22,1:33,1.18492
EURUSD,2020.10.22,1:34,1.18494
EURUSD,2020.10.22,1:35,1.18489
EURUSD,2020.10.22,1:36,1.18485
EURUSD,2020.10.22,1:37,1.18493
EURUSD,2020.10.22,1:38,1.185
EURUSD,2020.10.22,1:39,1.1849
EURUSD,2020.10.22,1:40,1.18484
EURUSD,2020.10.22,1:41,1.18484
EURUSD,2020.10.22,1:42,1.18494
EURUSD,2020.10.22,1:43,1.18492
EURUSD,2020.10.22,1:44,1.18485
EURUSD,2020.10.22,1:45,1.18474
EURUSD,2020.10.22,1:46,1.18479
EURUSD,2020.10.22,1:47,1.18472
EURUSD,2020.10.22,1:48,1.1847
EURUSD,2020.10.22,1:49,1.1847
EURUSD,2020.10.22,1:50,1.18478
EURUSD,2020.10.22,1:51,1.18481
EURUSD,2020.10.22,1:52,1.18474
EURUSD,2020.10.22,1:53,1.18479
EURUSD,2020.10.22,1:54,1.18475
EURUSD,2020.10.22,1:55,1.18474
EURUSD,2020.10.22,1:56,1.18464
EURUSD,2020.10.22,1:57,1.18478
EURUSD,2020.10.22,1:58,1.18486
EURUSD,2020.10.22,1:59,1.18482
EURUSD,2020.10.22,2:00,1.18496
EURUSD,2020.10.22,2:01,1.1851
EURUSD,2020.10.22,2:02,1.18491
EURUSD,2020.10.22,2:03,1.18489
EURUSD,2020.10.22,2:04,1.18495
EURUSD,2020.10.22,2:05,1.18504
EURUSD,2020.10.22,2:06,1.18514
EURUSD,2020.10.22,2:07,1.18517
EURUSD,2020.10.22,2:08,1.18506
EURUSD,2020.10.22,2:09,1.18514
EURUSD,2020.10.22,2:10,1.18515
EURUSD,2020.10.22,2:11,1.18513
EURUSD,2020.10.22,2:12,1.1853
EURUSD,2020.10.22,2:13,1.18525
EURUSD,2020.10.22,2:14,1.18524
EURUSD,2020.10.22,2:15,1.18524
EURUSD,2020.10.22,2:16,1.18535
EURUSD,2020.10.22,2:17,1.18534
EURUSD,2020.10.22,2:18,1.18545
EURUSD,2020.10.22,2:19,1.18547
EURUSD,2020.10.22,2:20,1.18548
EURUSD,2020.10.22,2:21,1.18556
EURUSD,2020.10.22,2:22,1.18561
EURUSD,2020.10.22,2:23,1.18563
EURUSD,2020.10.22,2:24,1.18564
EURUSD,2020.10.22,2:25,1.18561
EURUSD,2020.10.22,2:26,1.18561
EURUSD,2020.10.22,2:27,1.18545
EURUSD,2020.10.22,2:28,1.18545
EURUSD,2020.10.22,2:29,1.18546
EURUSD,2020.10.22,2:30,1.18552
EURUSD,2020.10.22,2:31,1.18565
EURUSD,2020.10.22,2:32,1.18556
EURUSD,2020.10.22,2:33,1.18563
EURUSD,2020.10.22,2:34,1.18563
EURUSD,2020.10.22,2:35,1.18568
EURUSD,2020.10.22,2:36,1.18562
EURUSD,2020.10.22,2:37,1.18555
EURUSD,2020.10.22,2:38,1.18566
EURUSD,2020.10.22,2:39,1.18563
EURUSD,2020.10.22,2:40,1.18559
EURUSD,2020.10.22,2:41,1.18568
EURUSD,2020.10.22,2:42,1.18574
EURUSD,2020.10.22,2:43,1.18588
EURUSD,2020.10.22,2:44,1.18558
EURUSD,2020.10.22,2:45,1.18556
EURUSD,2020.10.22,2:46,1.18555
EURUSD,2020.10.22,2:47,1.18557
EURUSD,2020.10.22,2:48,1.18564
EURUSD,2020.10.22,2:49,1.18569
EURUSD,2020.10.22,2:50,1.1856
EURUSD,2020.10.22,2:51,1.18565
EURUSD,2020.10.22,2:52,1.18555
EURUSD,2020.10.22,2:53,1.18537
EURUSD,2020.10.22,2:54,1.18525
EURUSD,2020.10.22,2:55,1.18507
EURUSD,2020.10.22,2:56,1.18495
EURUSD,2020.10.22,2:57,1.18505
EURUSD,2020.10.22,2:58,1.18488
EURUSD,2020.10.22,2:59,1.18483
EURUSD,2020.10.22,3:00,1.18494
EURUSD,2020.10.22,3:01,1.18494
EURUSD,2020.10.22,3:02,1.18447
EURUSD,2020.10.22,3:03,1.18433
EURUSD,2020.10.22,3:04,1.1842
EURUSD,2020.10.22,3:05,1.18451
EURUSD,2020.10.22,3:06,1.1841
EURUSD,2020.10.22,3:07,1.18424
EURUSD,2020.10.22,3:08,1.18448
EURUSD,2020.10.22,3:09,1.18454
EURUSD,2020.10.22,3:10,1.1846
EURUSD,2020.10.22,3:11,1.18475
EURUSD,2020.10.22,3:12,1.18482
EURUSD,2020.10.22,3:13,1.18482
EURUSD,2020.10.22,3:14,1.18494
EURUSD,2020.10.22,3:15,1.18473
EURUSD,2020.10.22,3:16,1.18503
EURUSD,2020.10.22,3:17,1.18497
EURUSD,2020.10.22,3:18,1.18492
EURUSD,2020.10.22,3:19,1.18523
EURUSD,2020.10.22,3:20,1.18516
EURUSD,2020.10.22,3:21,1.18516
EURUSD,2020.10.22,3:22,1.18554
EURUSD,2020.10.22,3:23,1.18542
EURUSD,2020.10.22,3:24,1.18554
EURUSD,2020.10.22,3:25,1.18554
EURUSD,2020.10.22,3:26,1.18549
EURUSD,2020.10.22,3:27,1.18586
EURUSD,2020.10.22,3:28,1.18623
EURUSD,2020.10.22,3:29,1.18606
EURUSD,2020.10.22,3:30,1.18592
EURUSD,2020.10.22,3:31,1.18593
EURUSD,2020.10.22,3:32,1.18578
EURUSD,2020.10.22,3:33,1.18601
EURUSD,2020.10.22,3:34,1.18642
EURUSD,2020.10.22,3:35,1.18642
EURUSD,2020.10.22,3:36,1.18663
EURUSD,2020.10.22,3:37,1.18647
EURUSD,2020.10.22,3:38,1.1866
EURUSD,2020.10.22,3:39,1.18649
EURUSD,2020.10.22,3:40,1.18632
EURUSD,2020.10.22,3:41,1.1864
EURUSD,2020.10.22,3:42,1.18644
EURUSD,2020.10.22,3:43,1.18638
EURUSD,2020.10.22,3:44,1.18618
EURUSD,2020.10.22,3:45,1.18612
EURUSD,2020.10.22,3:46,1.186
EURUSD,2020.10.22,3:47,1.1861
EURUSD,2020.10.22,3:48,1.18611
EURUSD,2020.10.22,3:49,1.18632
EURUSD,2020.10.22,3:50,1.18645
EURUSD,2020.10.22,3:51,1.18637
EURUSD,2020.10.22,3:52,1.18633
EURUSD,2020.10.22,3:53,1.18633
EURUSD,2020.10.22,3:54,1.18647
EURUSD,2020.10.22,3:55,1.18662
EURUSD,2020.10.22,3:56,1.18655
EURUSD,2020.10.22,3:57,1.18615
EURUSD,2020.10.22,3:58,1.18616
EURUSD,2020.10.22,3:59,1.18614
EURUSD,2020.10.22,4:00,1.18577
EURUSD,2020.10.22,4:01,1.18578
EURUSD,2020.10.22,4:02,1.18568
EURUSD,2020.10.22,4:03,1.18565
EURUSD,2020.10.22,4:04,1.18581
EURUSD,2020.10.22,4:05,1.18571
EURUSD,2020.10.22,4:06,1.18552
EURUSD,2020.10.22,4:07,1.18549
EURUSD,2020.10.22,4:08,1.18552
EURUSD,2020.10.22,4:09,1.18539
EURUSD,2020.10.22,4:10,1.18546
EURUSD,2020.10.22,4:11,1.18544
EURUSD,2020.10.22,4:12,1.18525
EURUSD,2020.10.22,4:13,1.18501
EURUSD,2020.10.22,4:14,1.18498
EURUSD,2020.10.22,4:15,1.18492
EURUSD,2020.10.22,4:16,1.1847
EURUSD,2020.10.22,4:17,1.18471
EURUSD,2020.10.22,4:18,1.18466
EURUSD,2020.10.22,4:19,1.18455
EURUSD,2020.10.22,4:20,1.18473
EURUSD,2020.10.22,4:21,1.18472
EURUSD,2020.10.22,4:22,1.18478
EURUSD,2020.10.22,4:23,1.18497
EURUSD,2020.10.22,4:24,1.18497
EURUSD,2020.10.22,4:25,1.18506
EURUSD,2020.10.22,4:26,1.18518
EURUSD,2020.10.22,4:27,1.18519
EURUSD,2020.10.22,4:28,1.18509
EURUSD,2020.10.22,4:29,1.18512
EURUSD,2020.10.22,4:30,1.18526
EURUSD,2020.10.22,4:31,1.1852
EURUSD,2020.10.22,4:32,1.18519
EURUSD,2020.10.22,4:33,1.18523
EURUSD,2020.10.22,4:34,1.18525
EURUSD,2020.10.22,4:35,1.18531
EURUSD,2020.10.22,4:36,1.1853
EURUSD,2020.10.22,4:37,1.18508
EURUSD,2020.10.22,4:38,1.18502
EURUSD,2020.10.22,4:39,1.18495
EURUSD,2020.10.22,4:40,1.18495
EURUSD,2020.10.22,4:41,1.1849
EURUSD,2020.10.22,4:42,1.18472
EURUSD,2020.10.22,4:43,1.18473
EURUSD,2020.10.22,4:44,1.18489
EURUSD,2020.10.22,4:45,1.1848
EURUSD,2020.10.22,4:46,1.18496
EURUSD,2020.10.22,4:47,1.18485
EURUSD,2020.10.22,4:48,1.18476
EURUSD,2020.10.22,4:49,1.18472
EURUSD,2020.10.22,4:50,1.18483
EURUSD,2020.10.22,4:51,1.18478
EURUSD,2020.10.22,4:52,1.18479
EURUSD,2020.10.22,4:53,1.1848
EURUSD,2020.10.22,4:54,1.18487
EURUSD,2020.10.22,4:55,1.18461
EURUSD,2020.10.22,4:56,1.18441
EURUSD,2020.10.22,4:57,1.18441
EURUSD,2020.10.22,4:58,1.18435
EURUSD,2020.10.22,4:59,1.18443
EURUSD,2020.10.22,5:00,1.18447
EURUSD,2020.10.22,5:01,1.1845
EURUSD,2020.10.22,5:02,1.18441
EURUSD,2020.10.22,5:03,1.18434
EURUSD,2020.10.22,5:04,1.18423
EURUSD,2020.10.22,5:05,1.18405
EURUSD,2020.10.22,5:06,1.18413
EURUSD,2020.10.22,5:07,1.18424
EURUSD,2020.10.22,5:08,1.18432
EURUSD,2020.10.22,5:09,1.18427
EURUSD,2020.10.22,5:10,1.18415
EURUSD,2020.10.22,5:11,1.1837
EURUSD,2020.10.22,5:12,1.18357
EURUSD,2020.10.22,5:13,1.1838
EURUSD,2020.10.22,5:14,1.18371
EURUSD,2020.10.22,5:15,1.18376
EURUSD,2020.10.22,5:16,1.18403
EURUSD,2020.10.22,5:17,1.18412
EURUSD,2020.10.22,5:18,1.18416
EURUSD,2020.10.22,5:19,1.18418
EURUSD,2020.10.22,5:20,1.18401
EURUSD,2020.10.22,5:21,1.18406
EURUSD,2020.10.22,5:22,1.18395
EURUSD,2020.10.22,5:23,1.18404
EURUSD,2020.10.22,5:24,1.18399
EURUSD,2020.10.22,5:25,1.18418
EURUSD,2020.10.22,5:26,1.18397
EURUSD,2020.10.22,5:27,1.18413
EURUSD,2020.10.22,5:28,1.18416
EURUSD,2020.10.22,5:29,1.18426
EURUSD,2020.10.22,5:30,1.184
EURUSD,2020.10.22,5:31,1.18402
EURUSD,2020.10.22,5:32,1.18386
EURUSD,2020.10.22,5:33,1.18376
EURUSD,2020.10.22,5:34,1.18372
EURUSD,2020.10.22,5:35,1.18361
EURUSD,2020.10.22,5:36,1.18355
EURUSD,2020.10.22,5:37,1.18335
EURUSD,2020.10.22,5:38,1.18341
EURUSD,2020.10.22,5:39,1.18314
EURUSD,2020.10.22,5:40,1.18328
EURUSD,2020.10.22,5:41,1.18306
EURUSD,2020.10.22,5:42,1.18276
EURUSD,2020.10.22,5:43,1.18289
EURUSD,2020.10.22,5:44,1.18295
EURUSD,2020.10.22,5:45,1.18278
EURUSD,2020.10.22,5:46,1.18288
EURUSD,2020.10.22,5:47,1.18285
EURUSD,2020.10.22,5:48,1.18277
EURUSD,2020.10.22,5:49,1.18281
EURUSD,2020.10.22,5:50,1.18293
EURUSD,2020.10.22,5:51,1.18315
EURUSD,2020.10.22,5:52,1.18303
EURUSD,2020.10.22,5:53,1.18319
EURUSD,2020.10.22,5:54,1.18323
EURUSD,2020.10.22,5:55,1.18336
EURUSD,2020.10.22,5:56,1.18333
EURUSD,2020.10.22,5:57,1.18337
EURUSD,2020.10.22,5:58,1.18328
EURUSD,2020.10.22,5:59,1.18328
EURUSD,2020.10.22,6:00,1.18305
EURUSD,2020.10.22,6:01,1.18307
EURUSD,2020.10.22,6:02,1.18292
EURUSD,2020.10.22,6:03,1.18286
EURUSD,2020.10.22,6:04,1.18283
EURUSD,2020.10.22,6:05,1.18261
EURUSD,2020.10.22,6:06,1.18269
EURUSD,2020.10.22,6:07,1.18279
EURUSD,2020.10.22,6:08,1.18285
EURUSD,2020.10.22,6:09,1.18298
EURUSD,2020.10.22,6:10,1.18288
EURUSD,2020.10.22,6:11,1.1828
EURUSD,2020.10.22,6:12,1.18274
EURUSD,2020.10.22,6:13,1.18263
EURUSD,2020.10.22,6:14,1.18267
EURUSD,2020.10.22,6:15,1.18284
EURUSD,2020.10.22,6:16,1.18288
EURUSD,2020.10.22,6:17,1.18308
EURUSD,2020.10.22,6:18,1.18312
EURUSD,2020.10.22,6:19,1.18343
EURUSD,2020.10.22,6:20,1.18348
EURUSD,2020.10.22,6:21,1.18343
EURUSD,2020.10.22,6:22,1.18346
EURUSD,2020.10.22,6:23,1.18363
EURUSD,2020.10.22,6:24,1.18347
EURUSD,2020.10.22,6:25,1.18347
EURUSD,2020.10.22,6:26,1.1835
EURUSD,2020.10.22,6:27,1.1837
EURUSD,2020.10.22,6:28,1.18373
EURUSD,2020.10.22,6:29,1.1836
EURUSD,2020.10.22,6:30,1.18365
EURUSD,2020.10.22,6:31,1.18361
EURUSD,2020.10.22,6:32,1.18369
EURUSD,2020.10.22,6:33,1.18381
EURUSD,2020.10.22,6:34,1.18372
EURUSD,2020.10.22,6:35,1.18387
EURUSD,2020.10.22,6:36,1.18396
EURUSD,2020.10.22,6:37,1.18401
EURUSD,2020.10.22,6:38,1.18401
EURUSD,2020.10.22,6:39,1.18393
EURUSD,2020.10.22,6:40,1.18403
EURUSD,2020.10.22,6:41,1.18401
EURUSD,2020.10.22,6:42,1.18395
EURUSD,2020.10.22,6:43,1.18381
EURUSD,2020.10.22,6:44,1.18363
EURUSD,2020.10.22,6:45,1.18354
EURUSD,2020.10.22,6:46,1.18351
EURUSD,2020.10.22,6:47,1.18342
EURUSD,2020.10.22,6:48,1.18315
EURUSD,2020.10.22,6:49,1.18316
EURUSD,2020.10.22,6:50,1.18321
EURUSD,2020.10.22,6:51,1.18316
EURUSD,2020.10.22,6:52,1.18322
EURUSD,2020.10.22,6:53,1.18326
EURUSD,2020.10.22,6:54,1.18305
EURUSD,2020.10.22,6:55,1.18308
EURUSD,2020.10.22,6:56,1.18311
EURUSD,2020.10.22,6:57,1.18308
EURUSD,2020.10.22,6:58,1.18306
EURUSD,2020.10.22,6:59,1.18289
EURUSD,2020.10.22,7:00,1.18279
EURUSD,2020.10.22,7:01,1.18265
EURUSD,2020.10.22,7:02,1.18254
EURUSD,2020.10.22,7:03,1.18231
EURUSD,2020.10.22,7:04,1.1824
EURUSD,2020.10.22,7:05,1.18251
EURUSD,2020.10.22,7:06,1.18262
EURUSD,2020.10.22,7:07,1.1824
EURUSD,2020.10.22,7:08,1.18238
EURUSD,2020.10.22,7:09,1.18237
EURUSD,2020.10.22,7:10,1.18242
EURUSD,2020.10.22,7:11,1.18251
EURUSD,2020.10.22,7:12,1.18246
EURUSD,2020.10.22,7:13,1.18248
EURUSD,2020.10.22,7:14,1.18232
EURUSD,2020.10.22,7:15,1.18247
EURUSD,2020.10.22,7:16,1.18267
EURUSD,2020.10.22,7:17,1.18264
EURUSD,2020.10.22,7:18,1.18277
EURUSD,2020.10.22,7:19,1.18267
EURUSD,2020.10.22,7:20,1.18255
EURUSD,2020.10.22,7:21,1.18263
EURUSD,2020.10.22,7:22,1.18256
EURUSD,2020.10.22,7:23,1.18258
EURUSD,2020.10.22,7:24,1.18254
EURUSD,2020.10.22,7:25,1.18237
EURUSD,2020.10.22,7:26,1.18226
EURUSD,2020.10.22,7:27,1.18226
EURUSD,2020.10.22,7:28,1.18214
EURUSD,2020.10.22,7:29,1.18215
EURUSD,2020.10.22,7:30,1.18226
EURUSD,2020.10.22,7:31,1.18214
EURUSD,2020.10.22,7:32,1.18216
EURUSD,2020.10.22,7:33,1.18206
EURUSD,2020.10.22,7:34,1.18165
EURUSD,2020.10.22,7:35,1.18178
EURUSD,2020.10.22,7:36,1.18199
EURUSD,2020.10.22,7:37,1.18222
EURUSD,2020.10.22,7:38,1.18239
EURUSD,2020.10.22,7:39,1.1824
